,,,,,Submission Delinquency Report
,Run Date:,,2023-01-03
,For:,,Year: 22, Period: 3, Week: 5
,Filter For all units

Sector,Unit #,Fiscal Year,Period,Week,UserName - Purchases,Date Purchases Submitted,Username - Sales,Date Sales Submitted,Data Entered (Y/N), Forced Submission
03,63523,22,3,5,amit.vadan,1/2/2023 4:58:45 PM,amit.vadan,1/2/2023 4:58:55 PM,Y,N
03,63524,22,3,5,amit.vadan,1/2/2023 4:59:23 PM,amit.vadan,1/2/2023 4:59:33 PM,Y,N
03,63525,22,3,5,amit.vadan,1/2/2023 4:59:52 PM,amit.vadan,1/2/2023 8:23:52 PM,Y,N
03,63526,22,3,5,amit.vadan,1/2/2023 8:23:09 PM,amit.vadan,1/2/2023 8:23:23 PM,Y,N
03,63527,22,3,5,ORBIT_System_User,1/3/2023 12:21:38 AM,ORBIT_System_User,1/3/2023 12:21:37 AM,N,Y
03,63531,22,3,5,xurtchill.batralo,1/2/2023 10:08:05 AM,xurtchill.batralo,1/2/2023 11:59:20 PM,Y,N
03,63541,22,3,5,ORBIT_System_User,1/3/2023 12:21:08 AM,ORBIT_System_User,1/3/2023 12:21:08 AM,N,Y
03,63586,22,3,5,echo.dilallo,12/23/2022 1:51:56 PM,echo.dilallo,12/28/2022 1:18:09 PM,N,N
16,63591,22,3,5,sarah.reilly,1/2/2023 2:26:10 PM,sarah.reilly,1/2/2023 2:26:17 PM,Y,N
16,63592,22,3,5,sarah.reilly,1/2/2023 2:26:40 PM,sarah.reilly,1/2/2023 2:26:46 PM,Y,N
16,63593,22,3,5,sarah.reilly,1/2/2023 2:27:08 PM,sarah.reilly,1/2/2023 2:27:14 PM,Y,N
16,63594,22,3,5,sarah.reilly,1/2/2023 2:27:41 PM,sarah.reilly,1/2/2023 2:27:47 PM,Y,N
16,63595,22,3,5,sarah.reilly,1/2/2023 2:28:04 PM,sarah.reilly,1/2/2023 2:28:10 PM,Y,N
03,63632,22,3,5,ORBIT_System_User,1/3/2023 2:21:16 AM,ORBIT_System_User,1/3/2023 2:21:15 AM,N,Y
03,63633,22,3,5,taran.raina,1/2/2023 8:57:59 PM,taran.raina,1/2/2023 8:58:11 PM,Y,N
03,63634,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
03,63635,22,3,5,doreen.stafford,1/1/2023 3:27:40 PM,doreen.stafford,1/1/2023 3:27:54 PM,Y,N
03,63636,22,3,5,amber.raven,12/29/2022 4:33:57 PM,amber.raven,12/29/2022 4:33:50 PM,N,N
03,63637,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
03,63638,22,3,5,hiroko.higuchi,1/1/2023 3:25:35 PM,hiroko.higuchi,1/1/2023 3:25:57 PM,Y,N
03,63639,22,3,5,minna.ma,12/31/2022 12:00:33 PM,minna.ma,12/31/2022 12:01:13 PM,Y,N
03,63661,22,3,5,sophie.guan,1/2/2023 12:32:46 AM,sophie.guan,1/2/2023 12:32:58 AM,Y,N
03,63815,22,3,5,ORBIT_System_User,1/3/2023 12:05:10 AM,ORBIT_System_User,1/3/2023 12:05:10 AM,N,Y
01,63991,22,3,5,joanne.harms,1/2/2023 10:52:11 AM,joanne.harms,1/2/2023 10:52:26 AM,N,N
16,63998,22,3,5,ORBIT_System_User,1/3/2023 12:13:50 AM,ORBIT_System_User,1/3/2023 12:13:50 AM,N,Y
27,64005,22,3,5,ORBIT_System_User,1/3/2023 12:21:19 AM,ORBIT_System_User,1/3/2023 12:21:19 AM,N,Y
27,64101,22,3,5,ORBIT_System_User,1/3/2023 2:07:38 AM,,1/1/1900 12:00:00 AM,N,Y
27,64117,22,3,5,patricia.wheeldon,1/2/2023 8:03:24 PM,patricia.wheeldon,1/2/2023 8:03:32 PM,Y,N
27,64119,22,3,5,patricia.wheeldon,1/2/2023 7:18:25 PM,patricia.wheeldon,1/2/2023 7:18:34 PM,N,N
27,64121,22,3,5,patricia.wheeldon,1/2/2023 7:39:23 PM,patricia.wheeldon,1/2/2023 7:39:33 PM,N,N
27,64122,22,3,5,marc.chantigny,12/30/2022 3:27:18 PM,marc.chantigny,12/30/2022 3:27:29 PM,Y,N
27,64123,22,3,5,alan.maceiras,12/30/2022 2:47:41 PM,alan.maceiras,12/30/2022 2:47:48 PM,N,N
27,64124,22,3,5,adam.henry,1/2/2023 12:34:13 PM,adam.henry,1/2/2023 12:34:31 PM,Y,N
27,64141,22,3,5,ORBIT_System_User,1/3/2023 2:07:49 AM,,1/1/1900 12:00:00 AM,N,Y
27,64153,22,3,5,mitch.cunningham,12/31/2022 6:34:32 PM,mitch.cunningham,12/31/2022 6:34:22 PM,Y,N
27,64154,22,3,5,ben.otter,1/2/2023 11:42:50 PM,ben.otter,1/2/2023 11:42:58 PM,Y,N
27,64158,22,3,5,ORBIT_System_User,1/3/2023 12:13:27 AM,ORBIT_System_User,1/3/2023 12:13:27 AM,N,Y
27,64159,22,3,5,jenny.chan,12/30/2022 6:08:35 PM,jenny.chan,12/30/2022 6:43:27 PM,Y,N
27,64166,22,3,5,ORBIT_System_User,1/3/2023 12:18:01 AM,ORBIT_System_User,1/3/2023 12:18:01 AM,N,Y
27,64168,22,3,5,ORBIT_System_User,1/3/2023 12:18:00 AM,ORBIT_System_User,1/3/2023 12:18:00 AM,N,Y
27,64170,22,3,5,ORBIT_System_User,1/3/2023 12:09:29 AM,ORBIT_System_User,1/3/2023 12:09:29 AM,N,Y
27,64171,22,3,5,ORBIT_System_User,1/3/2023 12:09:30 AM,,1/1/1900 12:00:00 AM,N,Y
27,64173,22,3,5,michael.qiang,12/30/2022 4:34:30 PM,michael.qiang,12/30/2022 4:35:20 PM,Y,N
27,64175,22,3,5,ORBIT_System_User,1/3/2023 12:17:58 AM,ORBIT_System_User,1/3/2023 12:17:58 AM,N,Y
27,64330,22,3,5,ORBIT_System_User,1/3/2023 2:27:56 AM,ORBIT_System_User,1/3/2023 2:27:56 AM,N,Y
27,64401,22,3,5,samiksha.narang,1/2/2023 2:07:53 PM,samiksha.narang,1/2/2023 2:07:42 PM,Y,N
27,64402,22,3,5,ORBIT_System_User,1/3/2023 2:18:52 AM,ORBIT_System_User,1/3/2023 2:18:52 AM,N,Y
27,64403,22,3,5,ashis.barik,12/30/2022 12:58:45 PM,ashis.barik,12/30/2022 12:58:55 PM,Y,N
27,64404,22,3,5,prasad.parab,1/2/2023 11:15:56 AM,ORBIT_System_User,1/3/2023 2:18:53 AM,N,Y
27,64405,22,3,5,hyungsang.park,12/31/2022 12:16:48 PM,hyungsang.park,12/31/2022 12:17:07 PM,Y,N
27,64406,22,3,5,sanjayx.gomes,1/1/2023 5:35:17 PM,sanjayx.gomes,1/1/2023 5:35:37 PM,Y,N
27,64407,22,3,5,phil.rogers,1/2/2023 10:47:01 AM,phil.rogers,1/2/2023 10:48:01 AM,Y,N
27,64408,22,3,5,ORBIT_System_User,1/3/2023 2:30:40 AM,,1/1/1900 12:00:00 AM,N,Y
27,64409,22,3,5,deanna.hicklin,12/30/2022 2:20:15 PM,deanna.hicklin,12/30/2022 2:20:06 PM,Y,N
27,64410,22,3,5,christina.kent,12/30/2022 4:28:14 PM,,1/1/1900 12:00:00 AM,N,N
27,64414,22,3,5,ORBIT_System_User,1/3/2023 12:13:44 AM,ORBIT_System_User,1/3/2023 12:13:44 AM,N,Y
27,64415,22,3,5,randy.king,1/2/2023 8:42:57 PM,randy.king,1/2/2023 8:43:21 PM,Y,N
27,64416,22,3,5,francis.aranha,1/1/2023 7:14:06 PM,francis.aranha,1/1/2023 7:14:17 PM,Y,N
27,64418,22,3,5,francis.aranha,1/1/2023 7:14:56 PM,francis.aranha,1/1/2023 7:15:09 PM,Y,N
27,64419,22,3,5,ORBIT_System_User,1/3/2023 12:20:42 AM,ORBIT_System_User,1/3/2023 12:20:41 AM,N,Y
27,64421,22,3,5,michelle.flemming,12/30/2022 5:01:04 PM,michelle.flemming,12/30/2022 5:01:11 PM,N,N
27,64499,22,3,5,ORBIT_System_User,1/3/2023 12:12:14 AM,ORBIT_System_User,1/3/2023 12:12:14 AM,N,Y
13,65101,22,3,5,dylan.xu,1/2/2023 3:08:04 PM,dylan.xu,1/2/2023 3:08:15 PM,Y,N
13,65102,22,3,5,dylan.xu,1/2/2023 3:08:31 PM,dylan.xu,1/2/2023 3:08:38 PM,Y,N
13,65110,22,3,5,ORBIT_System_User,1/3/2023 2:07:53 AM,ORBIT_System_User,1/3/2023 2:07:53 AM,N,Y
01,67000,22,3,5,marcus.vannest,1/2/2023 11:29:57 PM,marcus.vannest,1/2/2023 11:30:08 PM,N,N
01,67010,22,3,5,marcus.vannest,1/2/2023 11:30:29 PM,marcus.vannest,1/2/2023 11:30:37 PM,N,N
01,67011,22,3,5,lorianne.rudiak,12/30/2022 1:19:11 PM,lorianne.rudiak,12/30/2022 1:19:52 PM,N,N
01,67012,22,3,5,brian.beaudoin,12/29/2022 1:43:22 PM,brian.beaudoin,12/29/2022 1:43:32 PM,N,N
01,67013,22,3,5,brian.beaudoin,12/29/2022 1:44:12 PM,brian.beaudoin,12/29/2022 1:44:20 PM,N,N
01,67014,22,3,5,brian.beaudoin,12/29/2022 1:45:01 PM,brian.beaudoin,12/29/2022 1:45:10 PM,N,N
01,67302,22,3,5,ORBIT_System_User,1/3/2023 2:16:13 AM,ORBIT_System_User,1/3/2023 2:16:12 AM,N,Y
01,67320,22,3,5,jan.morel,12/23/2022 1:20:15 PM,,1/1/1900 12:00:00 AM,N,N
01,67321,22,3,5,jan.morel,12/30/2022 11:54:27 AM,jan.morel,12/30/2022 11:54:39 AM,N,N
01,67322,22,3,5,jan.morel,12/23/2022 1:20:39 PM,jan.morel,12/23/2022 1:20:50 PM,N,N
01,67323,22,3,5,jan.morel,12/23/2022 1:21:04 PM,jan.morel,12/23/2022 1:21:15 PM,N,N
01,67324,22,3,5,jan.morel,12/23/2022 1:21:31 PM,jan.morel,12/23/2022 1:21:43 PM,N,N
01,67325,22,3,5,jan.morel,12/23/2022 3:17:20 PM,jan.morel,12/23/2022 3:17:31 PM,N,N
01,67326,22,3,5,tracey.armstrong,1/2/2023 10:36:43 AM,tracey.armstrong,1/2/2023 10:36:55 AM,N,N
01,67327,22,3,5,marcus.vannest,1/2/2023 11:26:04 PM,marcus.vannest,1/2/2023 11:26:17 PM,N,N
01,67328,22,3,5,tracey.armstrong,1/2/2023 10:37:13 AM,tracey.armstrong,1/2/2023 10:37:25 AM,N,N
01,67329,22,3,5,tracey.armstrong,1/2/2023 10:37:43 AM,tracey.armstrong,1/2/2023 10:37:55 AM,N,N
01,67330,22,3,5,tracey.armstrong,1/2/2023 10:38:13 AM,,1/1/1900 12:00:00 AM,N,N
01,67331,22,3,5,tracey.armstrong,1/2/2023 10:38:30 AM,tracey.armstrong,1/2/2023 10:38:44 AM,Y,N
01,67332,22,3,5,tracey.armstrong,1/2/2023 10:39:05 AM,tracey.armstrong,1/2/2023 10:39:19 AM,N,N
01,67333,22,3,5,tracey.armstrong,1/2/2023 10:39:38 AM,tracey.armstrong,1/2/2023 10:39:50 AM,N,N
01,67334,22,3,5,tracey.armstrong,1/2/2023 10:40:07 AM,tracey.armstrong,1/2/2023 10:40:20 AM,N,N
01,67335,22,3,5,tracey.armstrong,1/2/2023 10:40:40 AM,tracey.armstrong,1/2/2023 10:40:53 AM,N,N
01,67336,22,3,5,tracey.armstrong,1/2/2023 10:41:12 AM,tracey.armstrong,1/2/2023 10:41:34 AM,N,N
01,67337,22,3,5,tracey.armstrong,1/2/2023 10:41:52 AM,tracey.armstrong,1/2/2023 10:42:03 AM,N,N
01,67338,22,3,5,tracey.armstrong,1/2/2023 10:42:22 AM,tracey.armstrong,1/2/2023 10:42:34 AM,N,N
01,67339,22,3,5,tracey.armstrong,1/2/2023 10:42:53 AM,tracey.armstrong,1/2/2023 10:43:16 AM,Y,N
01,67341,22,3,5,tracey.armstrong,1/2/2023 10:43:34 AM,tracey.armstrong,1/2/2023 10:43:46 AM,N,N
01,67350,22,3,5,lily.fang,1/2/2023 10:09:28 PM,lily.fang,1/2/2023 10:09:36 PM,Y,N
01,67351,22,3,5,lily.fang,1/2/2023 10:09:55 PM,lily.fang,1/2/2023 10:10:03 PM,N,N
01,67353,22,3,5,lily.fang,1/2/2023 10:10:23 PM,lily.fang,1/2/2023 10:10:30 PM,Y,N
01,67354,22,3,5,lily.fang,1/2/2023 10:10:47 PM,lily.fang,1/2/2023 10:10:53 PM,Y,N
01,67355,22,3,5,lily.fang,1/2/2023 10:11:12 PM,lily.fang,1/2/2023 10:11:19 PM,Y,N
01,67356,22,3,5,lily.fang,1/2/2023 10:11:42 PM,lily.fang,1/2/2023 10:11:50 PM,N,N
01,67357,22,3,5,lily.fang,1/2/2023 10:12:12 PM,lily.fang,1/2/2023 10:12:21 PM,Y,N
01,67358,22,3,5,lily.fang,1/2/2023 10:12:39 PM,lily.fang,1/2/2023 10:12:50 PM,Y,N
01,67424,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
01,67425,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
01,67427,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
01,67430,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
01,67432,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
01,67433,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
01,67434,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
01,67436,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
01,67438,22,3,5,,1/1/1900 12:00:00 AM,,1/1/1900 12:00:00 AM,N,N
01,67439,22,3,5,salim.vegdani,1/2/2023 9:35:03 PM,salim.vegdani,1/2/2023 9:34:55 PM,N,N
01,67441,22,3,5,jennifer.lal,12/31/2022 5:50:59 PM,jennifer.lal,12/31/2022 5:50:48 PM,Y,N
01,67442,22,3,5,len.svensson,12/31/2022 3:14:28 PM,len.svensson,12/31/2022 3:14:38 PM,N,N
01,67501,22,3,5,ORBIT_System_User,1/3/2023 2:08:19 AM,ORBIT_System_User,1/3/2023 2:08:19 AM,N,Y
01,67504,22,3,5,judy.cobb,1/2/2023 12:03:40 PM,judy.cobb,1/2/2023 12:04:20 PM,N,N
01,67507,22,3,5,curtis.haimila,12/23/2022 1:12:40 PM,curtis.haimila,12/23/2022 1:12:49 PM,N,N
01,67512,22,3,5,roberta.reyda,12/29/2022 1:29:38 PM,roberta.reyda,12/29/2022 1:30:14 PM,N,N
01,67514,22,3,5,judy.cobb,1/2/2023 12:45:05 PM,judy.cobb,1/2/2023 12:45:23 PM,N,N
01,67540,22,3,5,ORBIT_System_User,1/3/2023 2:08:22 AM,ORBIT_System_User,1/3/2023 2:08:22 AM,N,Y
01,67548,22,3,5,ORBIT_System_User,1/3/2023 2:08:26 AM,ORBIT_System_User,1/3/2023 2:08:25 AM,N,Y
01,67549,22,3,5,ORBIT_System_User,1/3/2023 2:08:27 AM,ORBIT_System_User,1/3/2023 2:08:27 AM,N,Y
01,67554,22,3,5,ORBIT_System_User,1/3/2023 2:17:02 AM,ORBIT_System_User,1/3/2023 2:17:01 AM,N,Y
01,67601,22,3,5,shailesh.dalvi,1/2/2023 5:01:27 PM,shailesh.dalvi,1/2/2023 5:01:45 PM,N,N
01,67620,22,3,5,michel.schoucair,1/2/2023 2:31:40 PM,michel.schoucair,1/2/2023 2:31:27 PM,N,N
01,67621,22,3,5,michel.schoucair,1/2/2023 2:32:16 PM,michel.schoucair,1/2/2023 2:32:04 PM,N,N
01,67622,22,3,5,michel.schoucair,1/2/2023 2:33:00 PM,michel.schoucair,1/2/2023 2:32:46 PM,N,N
01,67623,22,3,5,michel.schoucair,1/2/2023 2:33:35 PM,michel.schoucair,1/2/2023 2:33:24 PM,N,N
01,67624,22,3,5,michel.schoucair,1/2/2023 2:34:17 PM,michel.schoucair,1/2/2023 2:34:01 PM,N,N
01,67851,22,3,5,katiana.seibel,1/2/2023 8:56:47 PM,katiana.seibel,1/2/2023 8:57:06 PM,N,N
01,67852,22,3,5,ric.piovesan,12/30/2022 2:06:12 PM,ric.piovesan,12/30/2022 2:06:24 PM,Y,N
01,67872,22,3,5,ORBIT_System_User,1/3/2023 2:08:31 AM,ORBIT_System_User,1/3/2023 2:08:30 AM,N,Y
05,68009,22,3,5,ORBIT_System_User,1/3/2023 12:11:24 AM,ORBIT_System_User,1/3/2023 12:11:23 AM,N,Y
05,68012,22,3,5,ORBIT_System_User,1/3/2023 12:16:01 AM,ORBIT_System_User,1/3/2023 12:16:01 AM,N,Y
05,68013,22,3,5,ORBIT_System_User,1/3/2023 12:17:18 AM,ORBIT_System_User,1/3/2023 12:17:17 AM,N,Y
05,68014,22,3,5,ORBIT_System_User,1/3/2023 12:17:18 AM,ORBIT_System_User,1/3/2023 12:17:18 AM,N,Y
05,68015,22,3,5,ORBIT_System_User,1/3/2023 12:17:17 AM,ORBIT_System_User,1/3/2023 12:17:16 AM,N,Y
05,68017,22,3,5,ORBIT_System_User,1/3/2023 12:17:20 AM,ORBIT_System_User,1/3/2023 12:17:19 AM,N,Y
01,68321,22,3,5,jan.morel,12/23/2022 3:36:28 PM,jan.morel,12/23/2022 3:36:35 PM,N,N
01,69101,22,3,5,lee.locilento,12/30/2022 8:54:17 AM,lee.locilento,12/30/2022 8:54:31 AM,N,N
27,69104,22,3,5,lurline.mcdonald,1/2/2023 11:52:48 AM,lurline.mcdonald,1/2/2023 11:40:31 AM,N,N
27,69117,22,3,5,patricia.wheeldon,1/2/2023 8:02:00 PM,patricia.wheeldon,1/2/2023 8:02:10 PM,Y,N
27,69119,22,3,5,patricia.wheeldon,1/2/2023 7:20:00 PM,patricia.wheeldon,1/2/2023 7:20:13 PM,Y,N
27,69121,22,3,5,patricia.wheeldon,1/2/2023 7:23:18 PM,patricia.wheeldon,1/2/2023 7:23:27 PM,Y,N
27,69122,22,3,5,patricia.wheeldon,1/2/2023 7:24:46 PM,patricia.wheeldon,1/2/2023 7:24:54 PM,N,N
27,69123,22,3,5,alan.maceiras,12/30/2022 2:48:16 PM,alan.maceiras,12/30/2022 2:48:23 PM,N,N
27,69124,22,3,5,adam.henry,1/2/2023 12:11:13 PM,adam.henry,1/2/2023 12:11:30 PM,Y,N
27,69139,22,3,5,andrea.martin,12/30/2022 7:12:17 PM,andrea.martin,12/30/2022 7:12:01 PM,Y,N
27,69146,22,3,5,andrea.martin,1/2/2023 6:45:02 PM,andrea.martin,1/2/2023 6:44:44 PM,N,N
27,69148,22,3,5,andrea.martin,1/2/2023 6:45:33 PM,andrea.martin,1/2/2023 6:45:18 PM,Y,N
27,69149,22,3,5,andrea.martin,12/30/2022 7:18:22 PM,andrea.martin,12/30/2022 7:18:00 PM,Y,N
27,69154,22,3,5,ben.otter,1/2/2023 11:45:11 PM,ben.otter,1/2/2023 11:45:23 PM,Y,N
27,69158,22,3,5,andrea.martin,12/30/2022 7:27:59 PM,andrea.martin,12/30/2022 7:27:30 PM,Y,N
27,69159,22,3,5,jenny.chan,12/30/2022 6:52:08 PM,jenny.chan,12/30/2022 6:59:10 PM,Y,N
27,69166,22,3,5,ORBIT_System_User,1/3/2023 12:17:47 AM,ORBIT_System_User,1/3/2023 12:17:46 AM,N,Y
27,69168,22,3,5,ORBIT_System_User,1/3/2023 12:17:59 AM,ORBIT_System_User,1/3/2023 12:17:59 AM,N,Y
27,69169,22,3,5,ORBIT_System_User,1/3/2023 12:19:58 AM,ORBIT_System_User,1/3/2023 12:19:57 AM,N,Y
27,69173,22,3,5,michael.qiang,12/30/2022 4:34:14 PM,michael.qiang,12/30/2022 4:34:46 PM,Y,N
13,69201,22,3,5,sarah.oneill,12/30/2022 2:24:45 PM,sarah.oneill,12/30/2022 2:24:52 PM,Y,N
13,69203,22,3,5,emily.yu,1/1/2023 5:44:46 PM,emily.yu,1/1/2023 5:45:02 PM,Y,N
13,69213,22,3,5,ORBIT_System_User,1/3/2023 2:08:48 AM,ORBIT_System_User,1/3/2023 2:08:47 AM,N,Y
38,69216,22,3,5,emily.yu,1/1/2023 5:46:11 PM,emily.yu,1/1/2023 5:46:26 PM,Y,N
27,69217,22,3,5,andrea.martin,12/30/2022 7:31:33 PM,andrea.martin,12/30/2022 7:31:17 PM,Y,N
13,69230,22,3,5,ORBIT_System_User,1/3/2023 2:16:48 AM,ORBIT_System_User,1/3/2023 2:16:48 AM,N,Y
36,69241,22,3,5,sandeep.sharma,1/2/2023 10:57:44 PM,sandeep.sharma,1/2/2023 10:57:59 PM,N,N
36,69244,22,3,5,sandeep.sharma,1/2/2023 10:59:20 PM,sandeep.sharma,1/2/2023 10:59:30 PM,Y,N
36,69245,22,3,5,sandeep.sharma,1/2/2023 11:00:34 PM,sandeep.sharma,1/2/2023 11:00:43 PM,Y,N
36,69248,22,3,5,sandeep.sharma,1/2/2023 11:01:03 PM,sandeep.sharma,1/2/2023 11:01:12 PM,N,N
36,69260,22,3,5,sandeep.sharma,1/2/2023 11:01:34 PM,sandeep.sharma,1/2/2023 11:01:42 PM,N,N
36,69263,22,3,5,sandeep.sharma,1/2/2023 11:02:54 PM,sandeep.sharma,1/2/2023 11:03:07 PM,Y,N
36,69275,22,3,5,sandeep.sharma,1/2/2023 11:05:06 PM,sandeep.sharma,1/2/2023 11:05:16 PM,Y,N
36,69279,22,3,5,ORBIT_System_User,1/3/2023 12:04:18 AM,,1/1/1900 12:00:00 AM,N,Y
36,69280,22,3,5,ORBIT_System_User,1/3/2023 12:04:19 AM,ORBIT_System_User,1/3/2023 12:04:19 AM,N,Y
36,69292,22,3,5,sandeep.sharma,1/2/2023 11:05:40 PM,sandeep.sharma,1/2/2023 11:05:51 PM,Y,N
36,69293,22,3,5,sandeep.sharma,1/2/2023 11:09:22 PM,sandeep.sharma,1/2/2023 11:09:34 PM,Y,N
36,69294,22,3,5,sandeep.sharma,1/2/2023 11:06:47 PM,sandeep.sharma,1/2/2023 11:07:00 PM,Y,N
36,69295,22,3,5,sandeep.sharma,1/2/2023 11:07:56 PM,sandeep.sharma,1/2/2023 11:08:06 PM,Y,N
13,69320,22,3,5,ORBIT_System_User,1/3/2023 2:08:50 AM,ORBIT_System_User,1/3/2023 2:08:50 AM,N,Y
13,69325,22,3,5,ORBIT_System_User,1/3/2023 2:08:53 AM,ORBIT_System_User,1/3/2023 2:08:52 AM,N,Y
13,69326,22,3,5,ORBIT_System_User,1/3/2023 2:08:54 AM,ORBIT_System_User,1/3/2023 2:08:54 AM,N,Y
13,69327,22,3,5,ORBIT_System_User,1/3/2023 2:08:55 AM,ORBIT_System_User,1/3/2023 2:08:55 AM,N,Y
38,69336,22,3,5,ORBIT_System_User,1/3/2023 2:32:57 AM,ORBIT_System_User,1/3/2023 2:32:56 AM,N,Y
38,69337,22,3,5,ORBIT_System_User,1/3/2023 2:32:57 AM,ORBIT_System_User,1/3/2023 2:32:57 AM,N,Y
13,69340,22,3,5,ORBIT_System_User,1/3/2023 12:04:13 AM,ORBIT_System_User,1/3/2023 12:04:13 AM,N,Y
27,69345,22,3,5,aaron.savoy,12/29/2022 5:37:51 PM,aaron.savoy,12/29/2022 5:37:58 PM,N,N
27,69346,22,3,5,damir.merkic,12/31/2022 3:11:41 PM,damir.merkic,12/31/2022 3:15:06 PM,N,N
27,69347,22,3,5,damir.merkic,12/31/2022 3:15:34 PM,damir.merkic,12/31/2022 3:16:09 PM,N,N
27,69348,22,3,5,ed.wheeler,12/30/2022 3:51:43 PM,ed.wheeler,12/30/2022 3:51:50 PM,N,N
27,69349,22,3,5,kristina.fudge,12/22/2022 5:46:23 PM,kristina.fudge,12/20/2022 5:17:33 PM,N,N
13,69350,22,3,5,ORBIT_System_User,1/3/2023 2:22:09 AM,ORBIT_System_User,1/3/2023 2:22:09 AM,N,Y
13,69352,22,3,5,sarah.oneill,12/30/2022 2:27:04 PM,sarah.oneill,12/30/2022 2:27:14 PM,Y,N
13,69353,22,3,5,sarah.oneill,12/30/2022 2:23:36 PM,sarah.oneill,12/30/2022 2:23:45 PM,N,N
13,69355,22,3,5,fenny.rampen,1/2/2023 5:12:42 PM,fenny.rampen,1/2/2023 5:12:50 PM,Y,N
13,69356,22,3,5,carol.causapin,1/2/2023 10:03:58 PM,carol.causapin,1/2/2023 10:04:11 PM,Y,N
13,69357,22,3,5,carol.causapin,1/2/2023 10:21:07 PM,carol.causapin,1/2/2023 10:21:29 PM,Y,N
13,69358,22,3,5,carol.causapin,1/2/2023 10:36:42 PM,carol.causapin,1/2/2023 10:36:54 PM,Y,N
13,69359,22,3,5,fenny.rampen,1/2/2023 5:18:40 PM,fenny.rampen,1/2/2023 5:18:52 PM,N,N
13,69360,22,3,5,fenny.rampen,1/2/2023 5:19:39 PM,,1/1/1900 12:00:00 AM,N,N
13,69361,22,3,5,fenny.rampen,1/2/2023 5:20:53 PM,fenny.rampen,1/2/2023 5:21:05 PM,Y,N
13,69362,22,3,5,renata.sarkozi,1/2/2023 9:38:22 PM,renata.sarkozi,1/2/2023 9:38:35 PM,Y,N
13,69363,22,3,5,ORBIT_System_User,1/3/2023 2:28:20 AM,ORBIT_System_User,1/3/2023 2:28:19 AM,N,Y
13,69364,22,3,5,fenny.rampen,1/2/2023 5:22:10 PM,fenny.rampen,1/2/2023 5:22:19 PM,N,N
13,69365,22,3,5,fenny.rampen,1/2/2023 5:22:55 PM,fenny.rampen,1/2/2023 5:23:11 PM,Y,N
13,69366,22,3,5,fenny.rampen,1/2/2023 5:39:00 PM,fenny.rampen,1/2/2023 5:39:10 PM,Y,N
13,69367,22,3,5,fenny.rampen,1/2/2023 5:41:37 PM,fenny.rampen,1/2/2023 5:41:44 PM,N,N
13,69368,22,3,5,diane.blair,1/2/2023 2:48:02 PM,diane.blair,1/2/2023 2:48:59 PM,Y,N
13,69369,22,3,5,diane.blair,1/2/2023 2:49:20 PM,diane.blair,1/2/2023 2:50:23 PM,N,N
13,69371,22,3,5,diane.blair,1/2/2023 2:50:55 PM,diane.blair,1/2/2023 2:51:58 PM,N,N
13,69372,22,3,5,cheryl.walden,12/30/2022 1:45:41 PM,cheryl.walden,12/30/2022 1:45:53 PM,Y,N
13,69373,22,3,5,cheryl.walden,12/30/2022 1:47:16 PM,cheryl.walden,12/30/2022 1:47:24 PM,N,N
13,69374,22,3,5,cheryl.walden,12/30/2022 1:48:37 PM,cheryl.walden,12/30/2022 1:48:45 PM,N,N
13,69375,22,3,5,fenny.rampen,1/2/2023 5:46:13 PM,fenny.rampen,1/2/2023 5:46:20 PM,Y,N
13,69376,22,3,5,fenny.rampen,1/2/2023 5:46:49 PM,fenny.rampen,1/2/2023 5:46:59 PM,N,N
13,69377,22,3,5,fenny.rampen,1/2/2023 5:48:10 PM,fenny.rampen,1/2/2023 5:48:24 PM,N,N
13,69378,22,3,5,fenny.rampen,1/2/2023 5:49:59 PM,fenny.rampen,1/2/2023 5:50:15 PM,N,N
13,69380,22,3,5,fenny.rampen,1/2/2023 5:53:31 PM,,1/1/1900 12:00:00 AM,N,N
13,69382,22,3,5,manpreet.parhar,1/2/2023 4:46:28 PM,manpreet.parhar,1/2/2023 4:46:41 PM,Y,N
13,69383,22,3,5,bridgette.turner,1/2/2023 12:54:41 PM,bridgette.turner,1/2/2023 12:54:22 PM,Y,N
13,69384,22,3,5,mariaevelyn.maranan,1/2/2023 9:12:45 PM,mariaevelyn.maranan,1/2/2023 9:14:09 PM,Y,N
13,69385,22,3,5,ranjeet.virk,12/19/2022 12:21:24 PM,ranjeet.virk,12/19/2022 12:21:36 PM,N,N
